,y_true
791,6034.38818359375
792,5763.765625
793,5587.037109375
794,5732.814453125
795,5754.43212890625
796,5700.6435546875
797,5138.90185546875
798,3838.076416015625
799,5191.06591796875
800,6124.828125
801,6525.8251953125
802,6549.89892578125
803,6518.611328125
804,6423.7333984375
805,6182.1337890625
806,5760.0009765625
807,5547.5849609375
808,5367.470703125
809,5587.0849609375
810,5710.640625
811,5329.8251953125
812,4474.50244140625
813,4646.42138671875
814,5832.1171875
815,6364.26416015625
816,6459.0068359375
817,6507.01953125
818,6471.15087890625
819,6245.89404296875
820,5964.69921875
821,5578.6455078125
822,5398.58642578125
823,5210.66064453125
824,5404.11572265625
825,5192.0537109375
826,4506.12646484375
827,3385.0732421875
828,4096.6123046875
829,5453.81298828125
830,6219.560546875
831,6427.34228515625
832,6446.40966796875
833,6488.60791015625
834,6283.25537109375
835,5920.9921875
836,5713.89111328125
837,5424.97265625
838,5339.31298828125
839,5301.712890625
840,5156.66748046875
841,4571.93212890625
842,3499.785888671875
843,5029.6201171875
844,5964.92138671875
845,6405.2314453125
846,6413.72119140625
847,6443.86474609375
848,6431.98828125
849,6081.29052734375
850,5688.001953125
851,5751.91162109375
852,5532.6240234375
853,5541.95703125
854,5463.87353515625
855,4756.8544921875
856,3846.71533203125
857,4468.97265625
858,5656.15283203125
859,6227.88525390625
860,6403.90771484375
861,6447.31884765625
862,6441.89404296875
863,6312.400390625
864,5830.2578125
865,5646.20361328125
866,5958.44677734375
867,5883.10400390625
868,5975.71337890625
869,5493.798828125
870,4253.298828125
871,2924.4443359375
872,3866.90380859375
873,5213.8955078125
874,6022.69287109375
875,6293.40673828125
876,6406.28076171875
877,6499.9091796875
878,6371.12060546875
879,6177.6943359375
880,5831.16748046875
881,5889.20654296875
882,6310.14453125
883,6270.2998046875
884,6048.6484375
885,5069.1025390625
886,3352.77392578125
887,4723.3583984375
888,5644.412109375
889,6145.6455078125
890,6220.38916015625
891,6347.970703125
892,6398.005859375
893,6214.712890625
894,6110.13818359375
895,6104.19384765625
896,6392.91845703125
897,6750.6640625
898,6518.5380859375
899,5733.72412109375
900,4270.9970703125
901,3985.2607421875
902,5167.13134765625
903,5803.37109375
904,6040.6220703125
905,6139.01806640625
906,6250.7177734375
907,6204.45947265625
908,6016.0263671875
909,6042.701171875
910,6291.43701171875
911,6759.62841796875
912,6912.90771484375
913,6249.5302734375
914,4920.8603515625
915,3607.27392578125
916,4943.955078125
917,5660.501953125
918,5843.76416015625
919,5856.9482421875
920,5948.6025390625
921,6036.11767578125
922,6024.74560546875
923,5878.79248046875
924,5956.85302734375
925,6356.9287109375
926,6694.1953125
927,6413.62890625
928,5378.57958984375
929,3608.962890625
930,3929.013427734375
931,5052.04443359375
932,5631.36279296875
933,5764.87841796875
934,5881.44970703125
935,6006.630859375
936,5923.99853515625
937,5811.6357421875
938,5707.2109375
939,5861.01806640625
940,6252.525390625
941,6290.77685546875
942,5619.77685546875
943,4167.2890625
944,3134.370361328125
945,3918.720703125
946,4140.85205078125
947,4347.34423828125
948,4472.2001953125
949,4606.78173828125
950,4616.2626953125
951,4616.609375
952,4605.26171875
953,4736.4345703125
954,5010.7265625
955,4825.01708984375
956,4071.626953125
957,6722.2802734375
958,8349.51953125
959,8680.849609375
960,7664.05078125
961,6376.32666015625
962,6412.7705078125
963,8839.23046875
964,9997.53515625
965,9787.4677734375
966,8482.7333984375
967,7824.3134765625
968,7307.59716796875
969,6203.8544921875
970,8190.302734375
971,9755.9677734375
972,9822.93359375
973,8681.2509765625
974,7860.361328125
975,7827.81298828125
976,8244.56640625
977,7941.85791015625
978,6833.1943359375
979,7370.38525390625
980,9437.7939453125
981,9852.3837890625
982,8892.28515625
983,7314.5
984,6617.43359375
985,6935.08349609375
986,8325.4921875
987,9059.7578125
988,8217.251953125
989,6452.6181640625
990,8974.38671875
991,9943.2080078125
992,9307.744140625
993,7796.4443359375
994,6574.82666015625
995,5968.18505859375
996,6399.82958984375
997,7919.25537109375
998,8569.1728515625
999,7940.390625
1000,8355.564453125
1001,9903.294921875
1002,9640.1064453125
1003,8104.42529296875
1004,6769.4404296875
1005,6008.2275390625
1006,6132.29248046875
1007,7016.81396484375
1008,8137.283203125
1009,8038.51220703125
1010,6605.9501953125
1011,7458.2861328125
1012,9546.126953125
1013,9953.4033203125
1014,8773.4404296875
1015,7141.5556640625
1016,6175.32861328125
1017,6001.181640625
1018,6749.65576171875
1019,8075.556640625
1020,8543.0478515625
1021,7628.68994140625
1022,6380.4755859375
1023,8853.08984375
1024,9872.603515625
1025,9387.771484375
1026,7702.95068359375
1027,6485.6328125
1028,5990.27099609375
1029,6431.0439453125
1030,7690.828125
1031,8665.3359375
1032,8225.0634765625
1033,6269.23681640625
1034,7966.21484375
1035,9477.6640625
1036,9537.72265625
1037,8426.6318359375
1038,7002.2529296875
1039,6271.20947265625
1040,6396.21435546875
1041,7330.22216796875
1042,8541.1416015625
1043,8656.41796875
1044,7106.97998046875
1045,6832.52880859375
1046,8899.5302734375
1047,9319.3974609375
1048,8743.548828125
1049,7774.40283203125
1050,6906.2548828125
1051,6932.19970703125
1052,7509.9208984375
1053,8547.427734375
1054,8926.9140625
1055,7825.095703125
1056,5825.35107421875
1057,8017.0673828125
1058,9034.6904296875
1059,8739.9892578125
1060,8029.20751953125
1061,7519.7275390625
1062,7301.8955078125
1063,7908.33349609375
1064,8710.322265625
1065,9209.7783203125
1066,8502.6015625
1067,6306.9765625
1068,7159.09912109375
1069,8517.0361328125
1070,8647.9775390625
1071,7894.529296875
1072,7619.9443359375
1073,7534.49072265625
1074,7920.9384765625
1075,8889.1103515625
1076,9452.05859375
1077,8978.734375
1078,7157.39404296875
1079,6472.013671875
1080,7948.49169921875
1081,8341.4658203125
1082,7826.8740234375
1083,7349.05712890625
1084,7471.63134765625
1085,7868.67236328125
1086,8607.546875
1087,9586.076171875
1088,9369.1328125
1089,7839.7353515625
1090,6102.994140625
1091,7762.4609375
1092,8154.044921875
1093,7593.04443359375
1094,7007.03955078125
1095,7031.16455078125
1096,7574.64453125
1097,8412.6337890625
1098,9186.509765625
1099,9507.669921875
1100,8340.7763671875
1101,5954.763671875
1102,7788.75830078125
1103,8359.865234375
1104,7640.6123046875
1105,6616.63134765625
1106,6519.21240234375
1107,6993.55419921875
1108,8061.986328125
1109,9030.4384765625
1110,9411.2333984375
1111,8792.8857421875
1112,6701.337890625
1113,7729.125
1114,8834.873046875
1115,8260.1474609375
1116,6765.96630859375
1117,6017.673828125
1118,6287.26171875
1119,7322.25390625
1120,8701.8720703125
1121,9548.646484375
1122,9187.8818359375
1123,7592.533203125
1124,6965.88330078125
1125,8957.001953125
1126,8943.126953125
1127,7596.34375
1128,6137.54443359375
1129,5778.78857421875
1130,6517.26611328125
1131,7955.66064453125
1132,9316.6875
1133,9606.72265625
1134,8353.423828125
1135,5976.7802734375
1136,5798.99755859375
1137,8345.9248046875
1138,9315.046875
1139,8375.078125
1140,6921.46044921875
1141,5912.5703125
1142,6015.619140625
1143,7207.81103515625
1144,8722.169921875
1145,9640.9208984375
1146,8949.0244140625
1147,6852.84765625
1148,7113.126953125
1149,8890.509765625
1150,8960.2275390625
1151,7654.91455078125
1152,6704.98291015625
1153,6227.51318359375
1154,6818.15185546875
1155,8204.728515625
1156,9459.908203125
1157,9401.859375
1158,7811.90625
1159,6124.271484375
1160,8001.94677734375
1161,8826.1376953125
1162,8326.091796875
1163,7265.8935546875
1164,6829.96728515625
1165,6932.57666015625
1166,7910.71923828125
1167,9253.30859375
1168,9759.451171875
1169,8603.3017578125
1170,6183.58349609375
1171,5239.8369140625
1172,7373.197265625
1173,8393.7158203125
1174,8446.3623046875
1175,7839.41796875
1176,7273.662109375
1177,7235.75439453125
1178,7771.40625
1179,8875.4443359375
1180,9775.6728515625
1181,9169.064453125
1182,7082.93896484375
1183,6836.87158203125
1184,8228.236328125
1185,8326.44921875
1186,7760.7734375
1187,7436.837890625
1188,7359.66552734375
1189,7750.482421875
1190,8610.75390625
1191,9615.2060546875
1192,9523.8828125
1193,7889.7080078125
1194,6058.78125
1195,7592.9091796875
1196,8343.607421875
1197,7830.48779296875
1198,7235.30126953125
1199,7266.79345703125
1200,7659.20947265625
1201,8446.728515625
1202,9318.2412109375
1203,9671.8447265625
1204,8448.8984375
1205,6030.3720703125
1206,4757.0146484375
1207,7126.4921875
1208,8173.2685546875
1209,8574.40234375
1210,8015.16748046875
1211,7628.4384765625
1212,7945.23828125
1213,8456.5830078125
1214,9160.3876953125
1215,9485.1962890625
1216,8710.296875
1217,6622.12939453125
1218,4487.341796875
1219,6439.18896484375
1220,7168.013671875
1221,7317.7255859375
1222,7077.9873046875
1223,7042.13720703125
1224,7480.10400390625
1225,8023.4970703125
1226,8745.7666015625
1227,8334.427734375
1228,6919.95751953125
1229,4639.57763671875
1230,1283.751220703125
1231,1506.2666015625
1232,1830.4110107421875
1233,2226.830078125
1234,2000.6024169921875
1235,2227.084716796875
1236,2846.405029296875
1237,2720.4609375
1238,2322.852783203125
1239,1815.518798828125
1240,2354.400390625
1241,3184.996337890625
1242,3238.8017578125
1243,3047.27197265625
1244,2725.9921875
1245,2373.920654296875
1246,2061.4970703125
1247,2461.484619140625
1248,3389.46044921875
1249,3610.940673828125
1250,3679.4404296875
1251,3618.436279296875
1252,3568.37353515625
1253,3400.74365234375
1254,3208.902587890625
1255,2946.2685546875
1256,2574.198974609375
1257,3632.09716796875
1258,3911.4150390625
1259,4051.47021484375
1260,4115.58740234375
1261,4277.9267578125
1262,4420.57861328125
1263,4574.27685546875
1264,4517.63916015625
1265,4017.848876953125
1266,3479.05419921875
1267,2794.06396484375
1268,2695.342041015625
1269,3890.9970703125
1270,4240.7998046875
1271,4449.35205078125
1272,4483.646484375
1273,4617.5732421875
1274,4850.66748046875
1275,5275.9560546875
1276,5583.65380859375
1277,5378.38916015625
1278,4996.6220703125
1279,4284.0322265625
1280,3504.09716796875
1281,2743.398681640625
1282,2880.025390625
1283,4237.16748046875
1284,4773.81689453125
1285,5037.57373046875
1286,5070.037109375
1287,5210.4404296875
1288,5373.12109375
1289,5790.5595703125
1290,6108.748046875
1291,5999.5751953125
1292,5780.951171875
1293,5323.18017578125
1294,4712.96044921875
1295,3960.7275390625
1296,3269.4912109375
1297,2664.00927734375
1298,1779.110595703125
1299,3089.02392578125
1300,4519.54541015625
1301,5149.48291015625
1302,5422.19140625
1303,5280.3828125
1304,5204.32470703125
1305,5329.52685546875
1306,5765.12939453125
1307,6138.494140625
1308,6073.9658203125
1309,5777.93115234375
1310,5436.748046875
1311,5152.0771484375
1312,4772.140625
1313,4356.43896484375
1314,3865.39892578125
1315,3227.923828125
1316,2705.72607421875
1317,1819.738525390625
1318,3204.48095703125
1319,4691.9716796875
1320,5369.23193359375
1321,5667.61474609375
1322,5436.197265625
1323,5177.458984375
1324,5123.95703125
1325,5434.4658203125
1326,5849.33984375
1327,5960.12841796875
1328,5751.845703125
1329,5413.10791015625
1330,5105.8134765625
1331,4836.54541015625
1332,4756.85595703125
1333,4638.84228515625
1334,4253.6240234375
1335,3818.190673828125
1336,3185.260986328125
1337,2584.771240234375
1338,1967.5203857421875
1339,1903.175537109375
1340,3311.245849609375
1341,4749.01220703125
1342,5466.431640625
1343,5832.98291015625
1344,5689.06982421875
1345,5429.23583984375
1346,5215.662109375
1347,5330.2451171875
1348,5504.66455078125
1349,5627.34619140625
1350,5654.76220703125
1351,5491.95703125
1352,5346.92431640625
1353,5072.63330078125
1354,4894.5166015625
1355,4789.63037109375
1356,4527.7490234375
1357,4370.05810546875
1358,4013.6015625
1359,3610.064697265625
1360,3073.13916015625
1361,2263.9384765625
1362,1421.661376953125
1363,2007.056396484375
1364,3304.455322265625
1365,4574.9248046875
1366,5185.564453125
1367,5562.4208984375
1368,5543.16552734375
1369,5407.83203125
1370,5175.60546875
1371,5199.94091796875
1372,5291.89306640625
1373,5339.18896484375
1374,5544.3701171875
1375,5447.41162109375
1376,5350.56591796875
1377,5038.01318359375
1378,4784.0244140625
1379,4704.57666015625
1380,4433.12255859375
1381,4480.68310546875
1382,4378.9501953125
1383,4297.0380859375
1384,4004.35791015625
1385,3074.488037109375
1386,1965.59912109375
1387,2049.8134765625
1388,3274.520263671875
1389,4370.712890625
1390,4807.56005859375
1391,5147.7705078125
1392,5329.126953125
1393,5410.0146484375
1394,5278.5849609375
1395,5301.44384765625
1396,5211.89501953125
1397,5219.15380859375
1398,5500.48193359375
